Time,Ave_Temp,Volt,Temp1,Temp2,Temp3,Room_Temp
1044.5,47.360389709472656,52.93,47.16098403930664,48.7091064453125,46.21107864379883,23.99860954284668
1045.0,47.38576889038086,52.62,47.17185974121094,48.76711654663086,46.21833038330078,24.024364471435547
1045.5,47.41114934285482,52.32,47.20086669921875,48.80699920654297,46.225582122802734,24.028043746948242
1046.0,47.436527252197266,52.02,47.240745544433594,48.839630126953125,46.22920608520508,24.05011749267578
1046.5,47.45599365234375,51.78,47.259002685546875,48.879642486572266,46.22933578491211,24.06496810913086
1047.0,47.4753303527832,51.56,47.26625442504883,48.92677307128906,46.23296356201172,24.09808349609375
1047.5,47.49332936604818,51.34,47.2661247253418,48.97015380859375,46.243709564208984,24.11634635925293
1048.5,47.50192006429037,51.25,47.26988220214844,48.97028350830078,46.265594482421875,24.156951904296875
1049.0,47.50178909301758,51.26,47.258872985839844,48.98465347290039,46.2618408203125,24.175214767456055
1049.5,47.50299580891927,51.26,47.27337646484375,48.98102569580078,46.25458526611328,24.19361114501953
1050.0,47.502997080485024,51.27,47.287879943847656,48.97740173339844,46.243709564208984,24.189931869506836
1050.5,47.50903828938802,51.21,47.295127868652344,48.991905212402344,46.240081787109375,24.17153549194336
1051.0,47.52716827392578,50.99,47.3168830871582,49.00640869140625,46.25821304321289,24.167856216430664
1051.5,47.53683598836263,50.89,47.324134826660156,49.01728439331055,46.26908874511719,24.134742736816406
1052.5,47.51387405395508,51.19,47.26974868774414,48.973777770996094,46.298095703125,24.153139114379883
1053.0,47.52112325032552,51.11,47.258872985839844,48.99915313720703,46.30534362792969,24.160499572753906
1053.5,47.52971394856771,51.01,47.240875244140625,49.03554153442383,46.31272506713867,24.145912170410156
1054.0,47.53575770060221,50.95,47.22999954223633,49.05729675292969,46.319976806640625,24.16063117980957
1054.5,47.54771423339844,50.81,47.251625061035156,49.057167053222656,46.3343505859375,24.156818389892578
1055.0,47.55375544230143,50.75,47.258872985839844,49.057167053222656,46.3452262878418,24.16417694091797
1055.5,47.568257649739586,50.58,47.277000427246094,49.06804275512695,46.3597297668457,24.16417694091797
1056.5,47.57067362467448,50.56,47.306007385253906,49.024532318115234,46.3814811706543,24.160499572753906
1057.0,47.58047358194987,50.45,47.317012786865234,49.028289794921875,46.3961181640625,24.15327262878418
1057.5,47.56234359741211,50.69,47.28800964355469,49.01378631591797,46.38523483276367,24.09808349609375
1058.0,47.53321075439453,51.07,47.251625061035156,48.988277435302734,46.3597297668457,24.0611572265625
1058.5,47.515082041422524,51.31,47.21174240112305,48.988277435302734,46.3452262878418,24.094268798828125
1059.0,47.50541305541992,51.44,47.164608001708984,48.99552917480469,46.356101989746094,24.090591430664062
1059.5,47.498162587483726,51.54,47.13922882080078,48.991905212402344,46.36335372924805,24.079553604125977
1060.5,47.467950185139976,51.93,47.04859161376953,48.991905212402344,46.36335372924805,24.086912155151367
1061.0,47.470367431640625,51.91,47.055843353271484,48.98465347290039,46.37060546875,24.086912155151367
1061.5,47.498162587483726,51.58,47.088470458984375,49.028160095214844,46.37785720825195,24.0611572265625
1062.0,47.53079350789388,51.18,47.150108337402344,49.060791015625,46.3814811706543,24.05379867553711
1062.5,47.54771169026693,50.99,47.20811462402344,49.064414978027344,46.37060546875,24.064836502075195
1063.0,47.55375417073568,50.92,47.23349380493164,49.04991149902344,46.37785720825195,24.042760848999023
1063.5,47.54167048136393,51.09,47.23712158203125,49.01728439331055,46.37060546875,23.987571716308594
1064.5,47.5149294535319,51.43,47.19346237182617,48.984500885009766,46.366825103759766,23.961660385131836
1065.0,47.507676442464195,51.53,47.16445541381836,48.980873107910156,46.37770080566406,23.95062255859375
1065.5,47.489549001057945,51.77,47.139076232910156,48.95186996459961,46.37770080566406,23.95062255859375
1066.0,47.46794891357422,52.06,47.09934616088867,48.92664337158203,46.37785720825195,23.94342041015625
1066.5,47.44377899169922,52.37,47.07759475708008,48.86138153076172,46.39236068725586,23.939739227294922
