Time,Ave_Temp,Volt,Integral,Channel2,Channel3,Channel4
905.0,50.06134605407715,53.58,582.5506310462952,49.68444061279297,50.595191955566406,50.27768325805664,49.68806838989258
905.5,50.12825393676758,0,582.4865040779114,49.76057815551758,50.71786880493164,50.292118072509766,49.74245071411133
906.0,50.156394958496094,24.1,582.4083065986633,49.77885437011719,50.7757453918457,50.321128845214844,49.74985122680664
906.5,50.192593574523926,17.76,582.3120098114014,49.840492248535156,50.79378128051758,50.34999465942383,49.78610610961914
907.0,50.152976989746094,73,582.2355213165283,49.73910140991211,50.64958953857422,50.38259506225586,49.84062194824219
907.5,50.15930366516113,39.88,582.1558694839478,49.764488220214844,50.6784553527832,50.37177658081055,49.82249450683594
908.0,50.170199394226074,36.41,582.0707697868347,49.775360107421875,50.64958953857422,50.38259506225586,49.873252868652344
908.5,50.198394775390625,23.47,581.9715723991394,49.833499908447266,50.646114349365234,50.41520309448242,49.89876174926758
909.0,50.20649433135986,37.94,581.8683252334595,49.76824188232422,50.678585052490234,50.429630279541016,49.949520111083984
909.5,50.21110439300537,40.41,581.7627730369568,49.692237854003906,50.67871856689453,50.4766731262207,49.996788024902344
910.0,50.21009063720703,44.5,581.6577277183533,49.75011444091797,50.68941116333008,50.44406509399414,49.95677185058594
910.5,50.241868019104004,20.26,581.5367937088013,49.81188201904297,50.718406677246094,50.48027801513672,49.956905364990234
911.0,50.223846435546875,56.64,581.4248704910278,49.844512939453125,50.693153381347656,50.418941497802734,49.938777923583984
911.5,50.17970085144043,73,581.3350200653076,49.86280822753906,50.73300552368164,50.29643630981445,49.82655334472656
912.0,50.1968879699707,31.42,581.2365760803223,49.91356658935547,50.76908874511719,50.289222717285156,49.815673828125
912.5,50.18166542053223,55.15,581.1457433700562,49.88108825683594,50.718727111816406,50.31101989746094,49.815826416015625
913.0,50.14723777770996,69.54,581.0721244812012,49.80494689941406,50.74037170410156,50.274940490722656,49.76869201660156
913.5,50.149020195007324,43.22,580.9976143836975,49.81945037841797,50.751197814941406,50.28936767578125,49.73606491088867
914.0,50.16524791717529,32.51,580.9149904251099,49.852081298828125,50.81975173950195,50.29297637939453,49.69618225097656
914.5,50.187143325805664,28.1,580.821418762207,49.91749572753906,50.85237121582031,50.26787185668945,49.71083450317383
915.0,50.235209465026855,8.46,580.7038140296936,49.99736785888672,50.89216995239258,50.29684829711914,49.754451751708984
915.5,50.262295722961426,23.32,580.5726661682129,50.06593322753906,50.910213470458984,50.300453186035156,49.7725830078125
916.0,50.2794771194458,30.27,580.43292760849,50.09840393066406,50.913818359375,50.29684829711914,49.808837890625
916.5,50.251508712768555,63.41,580.3071732521057,50.10922622680664,50.82361602783203,50.267982482910156,49.80521011352539
917.0,50.249709129333496,44.42,580.182318687439,50.07314682006836,50.863304138183594,50.25354766845703,49.808837890625
917.5,50.25705432891846,37.68,580.0537915229797,50.09494400024414,50.917579650878906,50.22483444213867,49.79085922241211
918.0,50.22364807128906,67.7,579.9419674873352,50.09133529663086,50.92118453979492,50.11659240722656,49.765480041503906
918.5,50.22819900512695,40.07,579.8278679847717,50.09494400024414,50.88149642944336,50.13824462890625,49.79811096191406
919.0,50.23545551300049,38.0,579.7101402282715,50.011962890625,50.910362243652344,50.18875503540039,49.83074188232422
919.5,50.23922824859619,40.47,579.5905261039734,50.02656173706055,50.88166809082031,50.22139358520508,49.82728958129883
920.0,50.25272464752197,33.22,579.4641637802124,50.07707214355469,50.93217849731445,50.199745178222656,49.801902770996094
920.5,50.21115493774414,73,579.3585863113403,50.05904006958008,50.91413879394531,50.1384162902832,49.73302459716797
921.0,50.22849941253662,30.73,579.244336605072,50.023101806640625,50.93232727050781,50.17464065551758,49.78392791748047
921.5,50.22578144073486,45.32,579.1314458847046,49.965206146240234,50.907066345214844,50.2215461730957,49.80930709838867
922.0,50.22214221954346,46.03,579.0203747749329,49.95070266723633,50.928714752197266,50.21072006225586,49.798431396484375
922.5,50.19423007965088,64.01,578.9232597351074,49.96171188354492,50.94328308105469,50.15312576293945,49.71879959106445
923.0,50.207051277160645,34.26,578.8197340965271,49.987220764160156,50.92536926269531,50.16768264770508,49.74793243408203
923.5,50.17990970611572,63.63,578.7297792434692,49.86758041381836,50.84239196777344,50.214595794677734,49.79507064819336
924.0,50.18893241882324,37.25,578.6353130340576,49.84219741821289,50.86042785644531,50.229026794433594,49.82407760620117
924.5,50.216230392456055,23.61,578.5271978378296,49.889461517333984,50.87137985229492,50.23637008666992,49.86771011352539
925.0,50.19907569885254,56.1,578.4276599884033,49.82783508300781,50.81005096435547,50.24720001220703,49.911216735839844
925.5,50.206278800964355,38.31,578.3245205879211,49.82783508300781,50.813655853271484,50.28327941894531,49.90034484863281
926.0,50.202842712402344,46.07,578.22309923172,49.85337829589844,50.85711669921875,50.21849822998047,49.88237762451172
926.5,50.24808311462402,10.13,578.099057674408,49.92226028442383,50.871551513671875,50.26900863647461,49.92951202392578
927.0,50.292396545410156,10.21,577.9528594017029,49.96939468383789,50.907630920410156,50.315914154052734,49.976646423339844
927.5,50.288047790527344,45.58,577.8088355064392,50.00938034057617,50.853660583496094,50.334102630615234,49.955047607421875
928.0,50.27544116973877,51.73,577.6711149215698,49.96955108642578,50.73460388183594,50.39544677734375,50.00216293334961
928.5,50.27085208892822,45.96,577.5356888771057,49.9151611328125,50.77067947387695,50.40626525878906,49.991302490234375
929.0,50.28632640838623,31.18,577.3925256729126,49.90081024169922,50.799686431884766,50.431671142578125,50.01313781738281
929.5,50.2466344833374,71.74,577.2692084312439,49.88642501831055,50.79258728027344,50.39209747314453,49.915428161621094
930.0,50.264780044555664,29.5,577.1368184089661,49.92267990112305,50.738468170166016,50.431785583496094,49.9661865234375
930.5,50.270320892333984,38.57,577.0016579627991,49.87569046020508,50.74222183227539,50.46440887451172,49.99896240234375
931.0,50.233205795288086,70.02,576.885055065155,49.76692199707031,50.641197204589844,50.50408935546875,50.02061462402344
931.5,50.227763175964355,47.09,576.7711734771729,49.737918853759766,50.565433502197266,50.551002502441406,50.056697845458984
932.0,50.19081401824951,70.44,576.6757664680481,49.625701904296875,50.446533203125,50.59807205200195,50.09294891357422
932.5,50.2006311416626,36.35,576.5754508972168,49.53868865966797,50.493438720703125,50.63054656982422,50.13985061645508
933.0,50.172624588012695,64.17,576.4891386032104,49.5024299621582,50.320255279541016,50.684661865234375,50.18315124511719
933.5,50.169015884399414,46.5,576.4046306610107,49.393795013427734,50.3745002746582,50.68840408325195,50.219364166259766
934.0,50.20064735412598,20.49,576.3043069839478,49.44455337524414,50.40336608886719,50.69562530517578,50.2590446472168
934.5,50.18881797790527,52.19,576.2098979949951,49.36116027832031,50.360069274902344,50.73530578613281,50.298736572265625
935.0,50.228699684143066,14.11,576.0955481529236,49.393943786621094,50.40713119506836,50.77153778076172,50.342185974121094
935.5,50.16900157928467,73,576.0110473632812,49.259796142578125,50.25197982788086,50.78957748413086,50.37465286254883
936.0,50.16185188293457,49.13,575.930121421814,49.205543518066406,50.27375793457031,50.79692840576172,50.371177673339844
936.5,50.088640213012695,73,575.8858013153076,49.082275390625,50.17995071411133,50.768062591552734,50.32427215576172
937.0,50.06684684753418,61.01,575.8523778915405,48.96263122558594,50.158302307128906,50.789710998535156,50.35674285888672
937.5,50.099388122558594,21.13,575.8026838302612,49.02063751220703,50.23767852783203,50.79331588745117,50.34592056274414
938.0,50.10592842102051,39.91,575.749719619751,49.0969123840332,50.25946044921875,50.75736618041992,50.309974670410156
938.5,50.15742206573486,6.59,575.6710085868835,49.16217041015625,50.34605407714844,50.78262710571289,50.338836669921875
939.0,50.14848518371582,50.58,575.5967659950256,49.231056213378906,50.3280143737793,50.703250885009766,50.33161926269531
939.5,50.178537368774414,21.87,575.5074973106384,49.32911682128906,50.382301330566406,50.67094421386719,50.331787109375
940.0,50.14422607421875,69.04,575.435384273529,49.30010986328125,50.216331481933594,50.69981002807617,50.360652923583984
940.5,50.15243721008301,38.06,575.3591656684875,49.25312805175781,50.29946517944336,50.692745208740234,50.364410400390625
941.0,50.15069103240967,45.3,575.2838201522827,49.300262451171875,50.364410400390625,50.64223098754883,50.295860290527344
941.5,50.14251899719238,50.07,575.2125606536865,49.25675582885742,50.38966751098633,50.645835876464844,50.27781677246094
942.0,50.12926197052002,53.93,575.1479296684265,49.358421325683594,50.43672180175781,50.5629997253418,50.158905029296875
942.5,50.15553092956543,24.88,575.0701642036438,49.44906234741211,50.4655876159668,50.5557861328125,50.15168762207031
943.0,50.18191623687744,24.44,574.9792060852051,49.547061920166016,50.480125427246094,50.55228805541992,50.148189544677734
943.5,50.16201210021973,58.3,574.8982000350952,49.49630355834961,50.39353561401367,50.58476257324219,50.17344665527344
944.0,50.15213871002197,51.15,574.8221306800842,49.41306686401367,50.40811538696289,50.58491134643555,50.20246124267578
944.5,50.163002014160156,35.94,574.7406296730042,49.44569778442383,50.36842727661133,50.62459945678711,50.21328353881836
945.0,50.16207790374756,44.5,574.6595907211304,49.42757034301758,50.40450668334961,50.581302642822266,50.23493194580078
945.5,50.1785249710083,31.67,574.5703282356262,49.46036911010742,50.455196380615234,50.55982208251953,50.238712310791016
946.0,50.16950035095215,50.27,574.4855780601501,49.456748962402344,50.44797897338867,50.52374267578125,50.24953079223633
946.5,50.138718605041504,66.47,574.4162187576294,49.36610412597656,50.364986419677734,50.55260467529297,50.27117919921875
947.0,50.112606048583984,63.42,574.3599157333374,49.293724060058594,50.455322265625,50.49501037597656,50.20636749267578
947.5,50.13706970214844,26.37,574.2913808822632,49.38436508178711,50.4300651550293,50.5130500793457,50.22079849243164
948.0,50.11819934844971,58.08,574.2322812080383,49.31925582885742,50.394134521484375,50.524024963378906,50.235382080078125
948.5,50.087477684020996,67.08,574.1885423660278,49.2757453918457,50.358055114746094,50.48072814941406,50.235382080078125
949.0,50.03968048095703,73,574.1687021255493,49.282997131347656,50.27867889404297,50.4410400390625,50.156005859375
949.5,50.01542854309082,63.34,574.1609878540039,49.24326705932617,50.318519592285156,50.397891998291016,50.10203552246094
950.0,50.00903129577637,50.46,574.1564722061157,49.17438507080078,50.28604507446289,50.44479751586914,50.130897521972656
950.5,50.04070281982422,22.4,574.1361207962036,49.25777053833008,50.343772888183594,50.441192626953125,50.12007522583008
951.0,50.05888366699219,31.95,574.1066789627075,49.283260345458984,50.36553192138672,50.448516845703125,50.13822555541992
951.5,50.02815341949463,67.87,574.0926022529602,49.23250198364258,50.31501770019531,50.430477142333984,50.13461685180664
952.0,50.04902648925781,30.12,574.0680890083313,49.21452331542969,50.33320617675781,50.470314025878906,50.178062438964844
952.5,50.07322692871094,27.39,574.0314755439758,49.21074676513672,50.3438835144043,50.52067565917969,50.21760177612305
953.0,50.08061981201172,39.49,573.99116563797,49.23265075683594,50.3801155090332,50.502784729003906,50.20692825317383
953.5,50.069769859313965,52.87,573.956280708313,49.210899353027344,50.3548583984375,50.48835372924805,50.22496795654297
954.0,50.050930976867676,58.92,573.9308152198792,49.15668487548828,50.32977294921875,50.49934387207031,50.21792221069336
954.5,50.09166622161865,15.13,573.8849821090698,49.276329040527344,50.40553665161133,50.502960205078125,50.18183898925781
955.0,50.10726833343506,33.16,573.8313479423523,49.38885498046875,50.495872497558594,50.441749572753906,50.102596282958984
955.5,50.13175678253174,26.38,573.7654695510864,49.50124740600586,50.438140869140625,50.474220275878906,50.11341857910156
956.0,50.12081432342529,52.25,573.7050623893738,49.40335464477539,50.43092727661133,50.49947738647461,50.149497985839844
956.5,50.126338958740234,40.21,573.6418929100037,49.370880126953125,50.46715545654297,50.514060974121094,50.15325927734375
957.0,50.14627456665039,29.48,573.5687556266785,49.44701385498047,50.553749084472656,50.49241256713867,50.091922760009766
957.5,50.126593589782715,58.5,573.5054588317871,49.47614669799805,50.488929748535156,50.463680267333984,50.07761764526367
958.0,50.10844612121582,57.62,573.4512357711792,49.3855094909668,50.4276008605957,50.49254608154297,50.12812805175781
958.5,50.073102951049805,70.57,573.4146842956543,49.25136184692383,50.38069152832031,50.5250129699707,50.135345458984375
959.0,50.07415294647217,44.13,573.3776078224182,49.265995025634766,50.3375244140625,50.546791076660156,50.14630126953125
959.5,50.08137512207031,39.55,573.336920261383,49.269622802734375,50.42772674560547,50.52875518798828,50.099395751953125
960.0,50.09764766693115,32.76,573.2880964279175,49.29862976074219,50.45659255981445,50.525146484375,50.11022186279297
960.5,50.12404918670654,25.05,573.2260718345642,49.36043167114258,50.52170944213867,50.503662109375,50.11039352416992
961.0,50.15752029418945,19.47,573.1473116874695,49.4401969909668,50.543357849121094,50.51087951660156,50.13564682006836
961.5,50.17292499542236,32.38,573.0608491897583,49.49820327758789,50.57222366333008,50.503662109375,50.117610931396484
962.0,50.21282482147217,14.06,572.9544367790222,49.549110412597656,50.658966064453125,50.529075622558594,50.1141471862793
962.5,50.241777420043945,21.62,572.8335480690002,49.62162399291992,50.68061447143555,50.539894104003906,50.124977111816406
963.0,50.23015308380127,51.22,572.7184715270996,49.70501708984375,50.73112869262695,50.47134780883789,50.013118743896484
963.5,50.27101516723633,12.56,572.5829639434814,49.810302734375,50.78178024291992,50.46066665649414,50.03131103515625
964.0,50.26577949523926,46.09,572.4500741958618,49.90830993652344,50.76746368408203,50.43552780151367,49.95181655883789
964.5,50.263949394226074,43.63,572.3180994987488,49.92643737792969,50.79993438720703,50.41748809814453,49.91193771362305
965.0,50.20515155792236,73,572.2155237197876,49.806793212890625,50.666439056396484,50.45356750488281,49.89380645751953
965.5,50.18898677825928,55.01,572.121030330658,49.79606628417969,50.69906234741211,50.42124557495117,49.83957290649414
966.0,50.16637992858887,59.98,572.0378403663635,49.75981140136719,50.65937423706055,50.41763687133789,49.828697204589844
966.5,50.18175411224365,32.19,571.9469633102417,49.75981140136719,50.70988845825195,50.39598846435547,49.861328125
967.0,50.18826770782471,38.53,571.8528294563293,49.741851806640625,50.69562530517578,50.410587310791016,49.905006408691406
967.5,50.154911041259766,67.91,571.7753739356995,49.74561309814453,50.721012115478516,50.34577560424805,49.80724334716797
968.0,50.162174224853516,38.32,571.6942868232727,49.79636764526367,50.73904800415039,50.31691360473633,49.79636764526367
968.5,50.17756271362305,32.21,571.6055054664612,49.872501373291016,50.77873611450195,50.291648864746094,49.767364501953125
969.0,50.18040466308594,41.28,571.5153031349182,49.92339324951172,50.80412292480469,50.27374267578125,49.720359802246094
969.5,50.1696834564209,51.26,571.4304614067078,49.93440246582031,50.804256439208984,50.255836486816406,49.68423843383789
970.0,50.18960189819336,28.74,571.3356604576111,49.97791290283203,50.818687438964844,50.25944137573242,49.70236587524414
970.5,50.18967628479004,43.14,571.2408223152161,49.99241256713867,50.73209762573242,50.284698486328125,49.74949645996094
971.0,50.19597148895264,38.53,571.1428365707397,49.94527816772461,50.76817321777344,50.288307189941406,49.782127380371094
971.5,50.21510601043701,28.95,571.0352835655212,49.92005157470703,50.771934509277344,50.328147888183594,49.84029006958008
972.0,50.21254920959473,44.72,570.9290089607239,49.894840240478516,50.75406265258789,50.34996032714844,49.85133361816406
972.5,50.21525478363037,40.86,570.8213815689087,49.86220932006836,50.78292465209961,50.3319206237793,49.88396453857422
973.0,50.18724060058594,63.52,570.7277612686157,49.818702697753906,50.72880554199219,50.31748962402344,49.88396453857422
973.5,50.206244468688965,29.13,570.6246390342712,49.85133361816406,50.77571105957031,50.295841217041016,49.90209197998047
974.0,50.20276165008545,45.49,570.5232582092285,49.83335876464844,50.750606536865234,50.32846450805664,49.898616790771484
974.5,50.175662994384766,62.99,570.4354267120361,49.81159973144531,50.71452331542969,50.28516387939453,49.89136505126953
975.0,50.187538146972656,34.53,570.3416576385498,49.86248779296875,50.783206939697266,50.24921798706055,49.85523986816406
975.5,50.17224311828613,54.45,570.2555360794067,49.89512252807617,50.707435607910156,50.23117446899414,49.85523986816406
976.0,50.184078216552734,34.59,570.1634969711304,49.84449768066406,50.74003601074219,50.26377868652344,49.88800048828125
976.5,50.19582176208496,34.49,570.0655860900879,49.837242126464844,50.761688232421875,50.274600982666016,49.90975570678711
977.0,50.18156909942627,53.55,569.9748015403748,49.880897521972656,50.671634674072266,50.28196716308594,49.89177703857422
977.5,50.17515563964844,47.94,569.8872237205505,49.80476379394531,50.71854019165039,50.29279327392578,49.884525299072266
978.0,50.145371437072754,65.29,569.8145380020142,49.75762939453125,50.57421875,50.332481384277344,49.91715621948242
978.5,50.08493995666504,73,569.7720680236816,49.68164825439453,50.54550552368164,50.242431640625,49.870174407958984
979.0,50.076741218566895,50.52,569.7336974143982,49.623634338378906,50.59601593017578,50.22439193725586,49.86292266845703
979.5,50.06314945220947,54.61,569.7021226882935,49.6453857421875,50.6501350402832,50.166664123535156,49.79041290283203
980.0,50.07416343688965,36.6,569.6650409698486,49.64191436767578,50.61420440673828,50.21371841430664,49.82681655883789
980.5,50.104933738708496,21.84,569.6125741004944,49.685420989990234,50.596168518066406,50.271446228027344,49.86669921875
981.0,50.125853538513184,28.71,569.5496473312378,49.68557357788086,50.643226623535156,50.289634704589844,49.884979248046875
981.5,50.10502243041992,59.3,569.4971361160278,49.631187438964844,50.63961410522461,50.278812408447266,49.87047576904297
982.0,50.08149719238281,61.56,569.4563875198364,49.60943603515625,50.643226623535156,50.24272918701172,49.830596923828125
982.5,50.02925682067871,73,569.4417591094971,49.529781341552734,50.423248291015625,50.282527923583984,49.8814697265625
983.0,49.98851299285889,73,569.4475026130676,49.363006591796875,50.36190414428711,50.30779266357422,49.921348571777344
983.5,49.92985820770264,73,569.4825735092163,49.24351119995117,50.31154251098633,50.2646369934082,49.899742126464844
984.0,49.92615509033203,49.22,569.5194959640503,49.174625396728516,50.35844802856445,50.28268051147461,49.88886642456055
984.5,49.98511219024658,2.96,569.526939868927,49.27268600463867,50.4307746887207,50.3153190612793,49.921669006347656
985.0,49.998695373535156,35.72,569.5275921821594,49.31256866455078,50.448822021484375,50.308101654052734,49.925289154052734
985.5,49.97971057891846,59.61,569.5377368927002,49.34882354736328,50.477684020996094,50.23955535888672,49.852779388427734
986.0,50.00070381164551,30.31,569.5373849868774,49.428733825683594,50.48143768310547,50.23609161376953,49.85655212402344
986.5,50.00979995727539,38.83,569.5324850082397,49.48674392700195,50.45979309082031,50.23248291015625,49.86017990112305
987.0,49.95640182495117,73,569.5542840957642,49.30546569824219,50.37680435180664,50.250526428222656,49.8928108215332
987.5,49.97011184692383,36.01,569.5692281723022,49.283843994140625,50.36250305175781,50.27952194213867,49.9545783996582
988.0,49.96193885803223,52.0,569.5882587432861,49.23308563232422,50.34446716308594,50.31199645996094,49.95820617675781
988.5,49.941246032714844,61.37,569.6176357269287,49.13533020019531,50.32295227050781,50.31573486328125,49.990966796875
989.0,49.9484338760376,41.03,569.6434187889099,49.102699279785156,50.35181427001953,50.31934356689453,50.01987838745117
989.5,49.947689056396484,46.8,569.6695742607117,49.12458419799805,50.261749267578125,50.35915756225586,50.045265197753906
990.0,49.9196252822876,67.01,569.7097616195679,49.041194915771484,50.25813293457031,50.33390808105469,50.045265197753906
990.5,49.91242599487305,51.96,569.7535486221313,49.05569839477539,50.22566604614258,50.341121673583984,50.027217864990234
991.0,49.81580924987793,73,569.8456439971924,48.8818359375,49.95138168334961,50.366546630859375,50.063472747802734
991.5,49.83652877807617,32.71,569.9273796081543,48.812950134277344,50.05986022949219,50.39179992675781,50.081504821777344
992.0,49.76895618438721,73,570.0429015159607,48.84935760498047,49.98053741455078,50.323402404785156,49.92252731323242
992.5,49.76079273223877,54.7,570.1625051498413,48.83485412597656,50.034759521484375,50.29453659057617,49.87902069091797
993.0,49.771769523620605,40.67,570.276620388031,48.922019958496094,50.10345458984375,50.26581954956055,49.79578399658203
993.5,49.775428771972656,45.94,570.3889060020447,49.05253601074219,50.186439514160156,50.153968811035156,49.708770751953125
994.0,49.76098442077637,59.28,570.5084137916565,49.1069221496582,50.23695373535156,50.05655288696289,49.64350891113281
994.5,49.80001354217529,19.95,570.6084070205688,49.14691925048828,50.262325286865234,50.08192443847656,49.708885192871094
995.0,49.79553031921387,51.61,570.7106418609619,49.12516784667969,50.182945251464844,50.121612548828125,49.75239562988281
995.5,49.81453800201416,34.31,570.8033728599548,49.13241958618164,50.154083251953125,50.172122955322266,49.79952621459961
996.0,49.858036041259766,15.96,570.874354839325,49.1688232421875,50.262474060058594,50.19392013549805,49.80692672729492
996.5,49.876108169555664,34.19,570.9363007545471,49.27396774291992,50.34185028076172,50.16144943237305,49.72716522216797
997.0,49.9249963760376,11.18,570.9738025665283,49.38273620605469,50.39957809448242,50.15062713623047,49.76704406738281
997.5,49.86572456359863,73,571.040940284729,49.29603576660156,50.161766052246094,50.19784927368164,49.807247161865234
998.0,49.835655212402344,69.69,571.1231126785278,49.16899108886719,50.143577575683594,50.22295379638672,49.807098388671875
998.5,49.77882957458496,73,571.2336978912354,49.016868591308594,50.006622314453125,50.255577087402344,49.83625030517578
999.0,49.8231840133667,15.84,571.322105884552,49.00975036621094,50.14385223388672,50.27374267578125,49.86539077758789
999.5,49.80049228668213,64.82,571.4218597412109,48.96986389160156,50.12220764160156,50.32065200805664,49.78924560546875
1000.0,49.82049369812012,33.57,571.5116128921509,48.99176788330078,50.17286682128906,50.342445373535156,49.77489471435547
1000.5,49.84939765930176,26.73,571.5869140625,49.02439880371094,50.23781204223633,50.3604850769043,49.77489471435547
1001.0,49.8665885925293,35.01,571.6536197662354,49.02802276611328,50.27389144897461,50.34966278076172,49.81477737426758
1001.5,49.90834617614746,16.63,571.6994466781616,49.11878204345703,50.324520111083984,50.342559814453125,49.8475227355957
1002.0,49.905622482299805,48.96,571.7466354370117,49.13328170776367,50.33534622192383,50.33534622192383,49.81851577758789
1002.5,49.9146728515625,40.3,571.7892990112305,49.18766403198242,50.35338592529297,50.328128814697266,49.789512634277344
1003.0,49.92392158508301,40.04,571.827338218689,49.22044372558594,50.2813720703125,50.37157440185547,49.822296142578125
1003.5,49.92569637298584,45.44,571.864490032196,49.227699279785156,50.35714340209961,50.328277587890625,49.78966522216797
1004.0,49.91050720214844,57.96,571.9092364311218,49.22061538696289,50.31040573120117,50.332054138183594,49.778953552246094
1004.5,49.87075710296631,73,571.9738578796387,49.13722610473633,50.15886688232422,50.37535095214844,49.81158447265625
1005.0,49.86709690093994,50.17,572.0403094291687,49.04296112060547,50.15886688232422,50.40421676635742,49.862342834472656
1005.5,49.88993453979492,30.64,572.0953421592712,49.06862258911133,50.22409439086914,50.4261474609375,49.84087371826172
1006.0,49.889811515808105,47.32,572.1504364013672,49.03586196899414,50.177059173583984,50.465702056884766,49.88062286376953
1006.5,49.87911319732666,55.14,572.2108798027039,49.021488189697266,50.18080139160156,50.42253112792969,49.891632080078125
1007.0,49.830251693725586,73,572.2957539558411,48.890968322753906,50.1158561706543,50.41893005371094,49.8952522277832
1007.5,49.809563636779785,63.32,572.3909721374512,48.86934280395508,50.13041305541992,50.37936782836914,49.859130859375
1008.0,49.82492542266846,36.96,572.478509426117,48.883846282958984,50.16649627685547,50.38297653198242,49.86638259887695
1008.5,49.86922264099121,15.37,572.5438981056213,48.996238708496094,50.27112579345703,50.37215042114258,49.83737564086914
1009.0,49.88388729095459,36.69,572.601954460144,49.087013244628906,50.26765441894531,50.354248046875,49.82663345336914
1009.5,49.88749027252197,44.68,572.658209323883,49.13051986694336,50.303733825683594,50.336204528808594,49.779502868652344
1010.0,49.8578519821167,69.21,572.7292833328247,49.06180191040039,50.17040252685547,50.383277893066406,49.81592559814453
1010.5,49.88856792449951,24.99,572.784999370575,49.07267761230469,50.256996154785156,50.379669189453125,49.84492874145508
1011.0,49.916626930236816,26.56,572.8266859054565,49.170570373535156,50.31472396850586,50.35441207885742,49.82680130004883
1011.5,49.93127918243408,36.1,572.8610463142395,49.264984130859375,50.37260437011719,50.29683303833008,49.79069519042969
1012.0,49.964768409729004,21.98,572.878662109375,49.33024597167969,50.38703536987305,50.32209014892578,49.8197021484375
1012.5,49.969451904296875,42.83,572.8939361572266,49.36302947998047,50.44852066040039,50.26090621948242,49.80535125732422
1013.0,49.95330619812012,58.17,572.9172830581665,49.421146392822266,50.49192810058594,50.16720199584961,49.732948303222656
1013.5,49.95954513549805,41.84,572.9375104904175,49.51892852783203,50.54954528808594,50.10575866699219,49.66394805908203
1014.0,50.00930595397949,9.59,572.9328575134277,49.616817474365234,50.607276916503906,50.12379837036133,49.6893310546875
1014.5,50.022114753723145,36.24,572.9218001365662,49.6894416809082,50.64346694946289,50.08061218261719,49.6749382019043
1015.0,50.02681827545166,42.06,572.9083909988403,49.700469970703125,50.58949279785156,50.11684036254883,49.700469970703125
1015.5,50.031311988830566,42.16,572.892735004425,49.678714752197266,50.640010833740234,50.09880447387695,49.70771789550781
1016.0,50.04688358306885,33.91,572.8692932128906,49.74776840209961,50.65460968017578,50.0881462097168,49.6970100402832
1016.5,50.05863380432129,36.52,572.83997631073,49.75502014160156,50.683475494384766,50.0881462097168,49.70789337158203
1017.0,50.09947395324707,14.86,572.7902393341064,49.81678771972656,50.70525360107422,50.13157653808594,49.74427795410156
1017.5,50.113046646118164,34.47,572.7337160110474,49.86029815673828,50.741329193115234,50.11353302001953,49.73702621459961
1018.0,50.09057426452637,60.93,572.6884288787842,49.8822021484375,50.7523078918457,50.073997497558594,49.65378952026367
1018.5,50.08876037597656,45.96,572.6440486907959,49.90032958984375,50.81003189086914,50.01626968383789,49.62841033935547
1019.0,50.08149814605713,50.0,572.6032996177673,49.92570495605469,50.83529281616211,49.97283935546875,49.59215545654297
1019.5,50.08622741699219,41.23,572.5601859092712,49.9439697265625,50.741607666015625,50.038047790527344,49.62128448486328
1020.0,50.12779140472412,13.94,572.4962902069092,49.96934509277344,50.81377029418945,50.074127197265625,49.65392303466797
1020.5,50.14328193664551,32.66,572.4246492385864,49.98760223388672,50.83555221557617,50.0922966003418,49.657676696777344
1021.0,50.148682594299316,39.9,572.3503079414368,50.01292037963867,50.84998321533203,50.09590530395508,49.635921478271484
1021.5,50.128787994384766,58.53,572.2859139442444,50.02374267578125,50.87162780761719,50.02374267578125,49.596038818359375
1022.0,50.08273696899414,73,572.2445454597473,49.907840728759766,50.676795959472656,50.09951400756836,49.64679718017578
1022.5,50.09370040893555,36.58,572.1976952552795,49.8536262512207,50.71665573120117,50.128543853759766,49.67597579956055
1023.0,50.07119369506836,61.17,572.1620984077454,49.78489685058594,50.669898986816406,50.17560577392578,49.65437316894531
1023.5,49.99975299835205,73,572.1622219085693,49.61086654663086,50.49311065673828,50.21528625488281,49.67974853515625
1024.0,50.00511646270752,41.81,572.1596636772156,49.56372833251953,50.54362487792969,50.22611618041992,49.68699645996094
1024.5,49.998003005981445,50.96,572.1606621742249,49.53850555419922,50.52934265136719,50.25151824951172,49.672645568847656
1025.0,50.00338172912598,41.82,572.1589713096619,49.51312255859375,50.61231994628906,50.21543884277344,49.672645568847656
1025.5,50.01974678039551,33.63,572.1490979194641,49.56751251220703,50.55099105834961,50.240699768066406,49.719783782958984
1026.0,49.995412826538086,63.5,572.1513915061951,49.469730377197266,50.511409759521484,50.2552375793457,49.74527359008789
1026.5,49.99715614318848,44.54,572.1528134346008,49.48060607910156,50.58717727661133,50.23720169067383,49.68363952636719
1027.0,49.98828315734863,52.37,572.1586718559265,49.42274856567383,50.51877975463867,50.27342987060547,49.73817443847656
1027.5,49.99552917480469,40.57,572.1609072685242,49.415496826171875,50.47547912597656,50.320335388183594,49.77080535888672
1028.0,49.99189472198486,48.52,572.1649599075317,49.419124603271484,50.50794982910156,50.29507827758789,49.745426177978516
1028.5,50.01196765899658,31.04,572.1589760780334,49.44466781616211,50.540592193603516,50.2916374206543,49.770973205566406
1029.0,49.95947551727295,73,572.179238319397,49.43379211425781,50.5766716003418,50.19061279296875,49.63682556152344
1029.5,49.986762046813965,26.14,572.18585729599,49.49555587768555,50.59484100341797,50.201568603515625,49.65508270263672
