Timestamp,Average Temperature
582.0,48.21439456939697
582.5,48.20183086395264
583.0,48.19808864593506
583.5,48.19264602661133
584.0,48.18629550933838
584.5,48.18628787994385
585.0,48.175415992736816
585.5,48.15262222290039
586.0,48.13465118408203
586.5,48.124545097351074
587.0,48.10551643371582
587.5,48.107322692871094
588.0,48.10550594329834
588.5,48.10277843475342
589.0,48.099164962768555
589.5,48.09734058380127
590.0,48.094621658325195
590.5,48.08012294769287
591.0,48.08087635040283
591.5,48.079962730407715
592.0,48.079959869384766
592.5,48.08992958068848
593.0,48.098087310791016
593.5,48.09264373779297
594.0,48.08992004394531
594.5,48.09172821044922
595.0,48.08702087402344
595.5,48.09262561798096
596.0,48.099698066711426
596.5,48.09608173370361
597.0,48.098060607910156
597.5,48.08792304992676
598.0,48.08810043334961
598.5,48.07978343963623
599.0,48.08069038391113
599.5,48.07706832885742
600.0,48.086995124816895
600.5,48.08067607879639
601.0,48.08882999420166
601.5,48.08325958251953
602.0,48.081573486328125
602.5,48.078734397888184
603.0,48.08067226409912
603.5,48.07704257965088
604.0,48.077956199645996
604.5,48.0787353515625
605.0,48.07069778442383
605.5,48.06786632537842
606.0,48.06619167327881
606.5,48.057939529418945
607.0,48.06338596343994
607.5,48.07425880432129
608.0,48.080599784851074
608.5,48.0887508392334
609.0,48.09316825866699
609.5,48.10678005218506
610.0,48.12942695617676
610.5,48.15026092529297
611.0,48.15751647949219
611.5,48.16477298736572
612.0,48.15934658050537
612.5,48.1629638671875
613.0,48.17111682891846
613.5,48.1792573928833
614.0,48.183621406555176
614.5,48.18195056915283
615.0,48.189940452575684
615.5,48.19189929962158
616.0,48.18543815612793
616.5,48.19012641906738
617.0,48.19285297393799
617.5,48.19723033905029
618.0,48.1963415145874
618.5,48.2017879486084
619.0,48.20723915100098
619.5,48.21630859375
620.0,48.23066329956055
620.5,48.23795795440674
621.0,48.23719787597656
621.5,48.22801685333252
622.0,48.231614112854004
622.5,48.238850593566895
623.0,48.24862861633301
623.5,48.248793601989746
624.0,48.25766181945801
624.5,48.26235389709473
625.0,48.2648868560791
625.5,48.28133583068848
626.0,48.297451972961426
626.5,48.314645767211914
627.0,48.32821559906006
627.5,48.341776847839355
628.0,48.35897254943848
628.5,48.371493339538574
629.0,48.38596248626709
629.5,48.40314960479736
630.0,48.42488193511963
630.5,48.45475196838379
631.0,48.47184371948242
631.5,48.491759300231934
632.0,48.51268291473389
632.5,48.53520679473877
633.0,48.55240440368652
633.5,48.5614538192749
634.0,48.57592487335205
634.5,48.58769130706787
635.0,48.60036754608154
635.5,48.6239128112793
636.0,48.64473342895508
636.5,48.67446231842041
637.0,48.70073890686035
637.5,48.717952728271484
638.0,48.73243236541748
638.5,48.74692726135254
639.0,48.7659387588501
639.5,48.7847957611084
640.0,48.788414001464844
640.5,48.79292678833008
641.0,48.807416915893555
641.5,48.81360149383545
642.0,48.82368850708008
642.5,48.836222648620605
643.0,48.8562650680542
643.5,48.88692665100098
644.0,48.90231418609619
644.5,48.92402935028076
645.0,48.934895515441895
645.5,48.94196796417236
646.0,48.957499504089355
646.5,48.972734451293945
647.0,48.98540210723877
647.5,48.98991394042969
648.0,48.99713611602783
648.5,49.001522064208984
649.0,49.0105504989624
649.5,49.0125036239624
650.0,49.015082359313965
650.5,49.03318119049072
651.0,49.03138732910156
651.5,49.045838356018066
652.0,49.047508239746094
652.5,49.06471633911133
653.0,49.070284843444824
653.5,49.07921886444092
654.0,49.09823226928711
654.5,49.108192443847656
655.0,49.12087440490723
655.5,49.119051933288574
656.0,49.140774726867676
656.5,49.15888977050781
657.0,49.17412090301514
657.5,49.186944007873535
658.0,49.19675540924072
658.5,49.22754192352295
659.0,49.24384307861328
659.5,49.25923252105713
660.0,49.254539489746094
660.5,49.26556205749512
661.0,49.28185558319092
661.5,49.29526615142822
662.0,49.309754371643066
662.5,49.327110290527344
663.0,49.34144401550293
663.5,49.34778022766113
664.0,49.37236022949219
664.5,49.389413833618164
665.0,49.40751838684082
665.5,49.42093372344971
666.0,49.43920612335205
666.5,49.45279598236084
667.0,49.46891498565674
667.5,49.48521327972412
668.0,49.505112648010254
668.5,49.526827812194824
669.0,49.538567543029785
669.5,49.54930114746094
670.0,49.55573654174805
670.5,49.573713302612305
671.0,49.58907699584961
671.5,49.60898780822754
672.0,49.64700794219971
672.5,49.65335273742676
673.0,49.670565605163574
673.5,49.695003509521484
674.0,49.71131134033203
674.5,49.73288631439209
675.0,49.745543479919434
675.5,49.75460910797119
676.0,49.76546096801758
676.5,49.776315689086914
677.0,49.78264236450195
677.5,49.78806495666504
678.0,49.81070423126221
678.5,49.8233757019043
679.0,49.83498477935791
679.5,49.851263999938965
680.0,49.86752128601074
680.5,49.877437591552734
681.0,49.89463996887207
681.5,49.90459156036377
682.0,49.906272888183594
682.5,49.91081142425537
683.0,49.91261672973633
683.5,49.906277656555176
684.0,49.90808963775635
684.5,49.91153049468994
685.0,49.91878890991211
685.5,49.92799663543701
686.0,49.93325710296631
686.5,49.93778896331787
687.0,49.94411659240723
687.5,49.95314884185791
688.0,49.963871002197266
688.5,49.9801549911499
689.0,50.00277519226074
689.5,50.02992916107178
690.0,50.028133392333984
690.5,50.04247283935547
691.0,50.05257606506348
691.5,50.06161308288574
692.0,50.074156761169434
692.5,50.07687473297119
693.0,50.07596302032471
693.5,50.08122158050537
694.0,50.084991455078125
694.5,50.09571552276611
695.0,50.096604347229004
695.5,50.107452392578125
696.0,50.11650848388672
696.5,50.118181228637695
697.0,50.10733127593994
697.5,50.10283374786377
698.0,50.10286521911621
698.5,50.10812950134277
699.0,50.119001388549805
699.5,50.11812686920166
700.0,50.12719535827637
700.5,50.13264751434326
701.0,50.142642974853516
701.5,50.140732765197754
702.0,50.14254665374756
702.5,50.150689125061035
703.0,50.155216217041016
703.5,50.148865699768066
704.0,50.13709545135498
704.5,50.136046409606934
705.0,50.149789810180664
705.5,50.14513301849365
706.0,50.14424991607666
706.5,50.13973331451416
707.0,50.13160228729248
707.5,50.12332630157471
708.0,50.12438678741455
708.5,50.117143630981445
709.0,50.116108894348145
709.5,50.11884021759033
710.0,50.10437488555908
710.5,50.10622310638428
711.0,50.09809970855713
711.5,50.084402084350586
712.0,50.076416015625
712.5,50.07987976074219
713.0,50.086215019226074
713.5,50.08531188964844
714.0,50.07789421081543
714.5,50.07065296173096
715.0,50.07155418395996
715.5,50.05344867706299
716.0,50.03262138366699
716.5,50.018134117126465
717.0,50.00806522369385
717.5,49.99552631378174
718.0,49.98277473449707
718.5,49.96652317047119
719.0,49.95297431945801
719.5,49.939430236816406
720.0,49.92660140991211
720.5,49.90322780609131
721.0,49.8787841796875
721.5,49.86323928833008
722.0,49.83519744873047
722.5,49.81709098815918
723.0,49.79899024963379
723.5,49.777119636535645
724.0,49.75918197631836
724.5,49.749098777770996
725.0,49.742780685424805
725.5,49.742812156677246
726.0,49.74012756347656
726.5,49.73833084106445
727.0,49.74362373352051
727.5,49.727325439453125
728.0,49.729135513305664
728.5,49.720096588134766
729.0,49.71738624572754
729.5,49.70365810394287
730.0,49.709110260009766
730.5,49.70639419555664
731.0,49.711846351623535
731.5,49.71093559265137
732.0,49.71185302734375
732.5,49.701910972595215
733.0,49.6918306350708
733.5,49.68533802032471
734.0,49.67460632324219
734.5,49.65739631652832
735.0,49.633849143981934
735.5,49.61287498474121
736.0,49.59671211242676
736.5,49.5856819152832
737.0,49.583861351013184
737.5,49.5702600479126
738.0,49.55847454071045
738.5,49.53116321563721
739.0,49.527536392211914
739.5,49.51317310333252
740.0,49.5038366317749
740.5,49.496596336364746
741.0,49.4813756942749
741.5,49.47667217254639
742.0,49.44770050048828
742.5,49.43500804901123
743.0,49.42035102844238
743.5,49.405131340026855
744.0,49.380659103393555
744.5,49.34988498687744
745.0,49.32707977294922
745.5,49.299906730651855
746.0,49.28359889984131
746.5,49.26186656951904
747.0,49.246338844299316
747.5,49.222941398620605
748.0,49.212846755981445
748.5,49.198344230651855
749.0,49.17842388153076
749.5,49.156676292419434
750.0,49.136640548706055
750.5,49.11489963531494
751.0,49.099507331848145
751.5,49.07505798339844
752.0,49.07143497467041
752.5,49.066922187805176
753.0,49.06513214111328
753.5,49.06967544555664
754.0,49.075133323669434
754.5,49.06955814361572
755.0,49.07244396209717
755.5,49.06958484649658
756.0,49.05691623687744
756.5,49.047865867614746
757.0,49.040632247924805
757.5,49.02614402770996
758.0,48.999741554260254
758.5,48.97710132598877
759.0,48.960007667541504
759.5,48.9290828704834
760.0,48.90100574493408
760.5,48.864792823791504
761.0,48.84397888183594
761.5,48.821340560913086
762.0,48.8104829788208
762.5,48.797810554504395
763.0,48.78586387634277
763.5,48.77952003479004
764.0,48.76230430603027
764.5,48.73693370819092
765.0,48.71518135070801
765.5,48.70340633392334
766.0,48.69600963592529
766.5,48.684234619140625
767.0,48.68348217010498
767.5,48.679856300354004
768.0,48.67155456542969
768.5,48.66535663604736
769.0,48.64619731903076
769.5,48.633503913879395
770.0,48.62082767486572
770.5,48.60451698303223
771.0,48.574636459350586
771.5,48.55741882324219
772.0,48.54115295410156
772.5,48.53387928009033
773.0,48.523006439208984
773.5,48.5048828125
774.0,48.496596336364746
774.5,48.48133850097656
775.0,48.46489429473877
775.5,48.44239616394043
776.0,48.43773365020752
776.5,48.43683624267578
777.0,48.43048667907715
777.5,48.419644355773926
778.0,48.41964054107666
778.5,48.41058540344238
779.0,48.397783279418945
779.5,48.389760971069336
780.0,48.38523197174072
780.5,48.386921882629395
781.0,48.38071346282959
781.5,48.36156177520752
782.0,48.35263252258301
782.5,48.34798336029053
783.0,48.33816719055176
783.5,48.331703186035156
784.0,48.32356357574463
784.5,48.31179428100586
785.0,48.30093765258789
785.5,48.295536041259766
786.0,48.28287696838379
786.5,48.27111625671387
787.0,48.26659107208252
787.5,48.25756072998047
788.0,48.24218940734863
788.5,48.22861194610596
789.0,48.22047996520996
789.5,48.210524559020996
790.0,48.18789863586426
790.5,48.17415237426758
791.0,48.14969825744629
791.5,48.12720012664795
792.0,48.10729122161865
792.5,48.09174060821533
793.0,48.083587646484375
793.5,48.07740879058838
794.0,48.060951232910156
794.5,48.05475902557373
795.0,48.04025650024414
795.5,48.02832508087158
796.0,48.009446144104004
796.5,47.99222373962402
797.0,47.97575759887695
797.5,47.96322250366211
798.0,47.95491027832031
798.5,47.94221878051758
799.0,47.92862415313721
799.5,47.920620918273926
800.0,47.89689922332764
800.5,47.8642692565918
801.0,47.84901523590088
801.5,47.83889198303223
802.0,47.830732345581055
802.5,47.8162317276001
803.0,47.800822257995605
803.5,47.78903865814209
804.0,47.78360080718994
804.5,47.7754430770874
805.0,47.77453804016113
805.5,47.78073310852051
806.0,47.77181816101074
806.5,47.7509708404541
807.0,47.7391881942749
807.5,47.726497650146484
808.0,47.707462310791016
808.5,47.692054748535156
809.0,47.67573833465576
809.5,47.663954734802246
810.0,47.65126609802246
810.5,47.632083892822266
811.0,47.61591720581055
811.5,47.611239433288574
812.0,47.597787857055664
812.5,47.59597682952881
813.0,47.59053897857666
813.5,47.582231521606445
814.0,47.576942443847656
814.5,47.57694149017334
815.0,47.584044456481934
815.5,47.576942443847656
816.0,47.576942443847656
816.5,47.578755378723145
817.0,47.57694339752197
817.5,47.57316875457764
818.0,47.57784938812256
818.5,47.58313846588135
819.0,47.58857822418213
819.5,47.60036087036133
820.0,47.597641944885254
820.5,47.59945487976074
821.0,47.6021728515625
821.5,47.59869575500488
822.0,47.60126495361328
822.5,47.602173805236816
823.0,47.610331535339355
823.5,47.62392807006836
824.0,47.62845706939697
824.5,47.63389873504639
825.0,47.633896827697754
825.5,47.63644599914551
826.0,47.638428688049316
826.5,47.640976905822754
827.0,47.656556129455566
827.5,47.655479431152344
828.0,47.65202522277832
828.5,47.65366744995117
829.0,47.6509485244751
829.5,47.65094757080078
830.0,47.658371925354004
830.5,47.66743469238281
831.0,47.67559242248535
831.5,47.68629837036133
832.0,47.68267059326172
832.5,47.68357753753662
833.0,47.687204360961914
833.5,47.69264221191406
834.0,47.697174072265625
834.5,47.706236839294434
835.0,47.708956718444824
835.5,47.711676597595215
836.0,47.71892738342285
836.5,47.725271224975586
837.0,47.74147701263428
837.5,47.75507354736328
838.0,47.76323127746582
838.5,47.7623233795166
839.0,47.760512351989746
839.5,47.76595115661621
840.0,47.75688552856445
840.5,47.758697509765625
841.0,47.75960636138916
841.5,47.772125244140625
842.0,47.778615951538086
842.5,47.78495216369629
843.0,47.78767108917236
843.5,47.803972244262695
844.0,47.8128719329834
844.5,47.82373523712158
845.0,47.82644176483154
845.5,47.82734298706055
846.0,47.82280254364014
846.5,47.82732582092285
847.0,47.83727550506592
847.5,47.849945068359375
848.0,47.86896324157715
848.5,47.87620162963867
849.0,47.890708923339844
849.5,47.909725189208984
850.0,47.923316955566406
850.5,47.950483322143555
851.0,47.97402095794678
851.5,47.99485492706299
852.0,47.99938774108887
852.5,48.00378227233887
853.0,48.01011371612549
853.5,48.02460765838623
854.0,48.0318717956543
854.5,48.05270957946777
855.0,48.06991481781006
