Time,Temp1,Volt,Temp2,Temp3,Room_Temp
208.5,48.08232879638672,70,47.785030364990234,45.19636154174805,22.015920639038086,2590.645969390869
211.5,48.060855865478516,70,47.8251953125,45.28365707397461,22.001489639282227,2596.4634017944336
215.0,48.25331115722656,70,47.974143981933594,45.37459945678711,21.99075698852539,2601.703468322754
218.0,48.489410400390625,70,48.04709243774414,45.4874267578125,22.00591278076172,2606.235237121582
221.0,48.66024398803711,70,48.065650939941406,45.5059814453125,22.028427124023438,2610.2545051574707
224.0,48.78379821777344,70,48.09493637084961,45.42650604248047,22.058147430419922,2613.9031105041504
227.0,49.026973724365234,70,48.08069610595703,45.44489288330078,22.080490112304688,2616.8221893310547
230.0,49.190711975097656,70,48.121158599853516,45.59412384033203,22.10683822631836,2619.2500534057617
233.0,49.060508728027344,70,48.14685821533203,45.73221969604492,22.114521026611328,2622.0685272216797
236.0,49.010032653808594,70,48.2486572265625,45.906532287597656,22.151599884033203,2625.038429260254
239.0,49.00667190551758,70,48.3105583190918,45.85603713989258,22.14082908630371,2628.018413543701
242.0,49.05427169799805,70,48.361785888671875,45.83112716674805,22.086116790771484,2630.855598449707
245.0,49.01495361328125,70,48.47111511230469,45.69391632080078,22.057254791259766,2633.8107376098633
248.0,49.06959915161133,70,48.52213668823242,45.67242431640625,22.05752182006836,2636.6019401550293
251.0,49.09892272949219,70,48.62034606933594,45.70537185668945,22.00633430480957,2639.3051719665527
254.0,49.29527282714844,70,48.697052001953125,45.807456970214844,22.006906509399414,2641.4193534851074
257.0,49.331825256347656,70,48.715476989746094,45.833133697509766,22.021928787231445,2643.4238777160645
260.5,49.252647399902344,70,48.73056411743164,45.98236846923828,22.03723907470703,2645.6659355163574
263.5,49.2891845703125,70,48.77072525024414,46.124046325683594,21.978656768798828,2647.79838180542
266.5,49.21348190307617,70,48.760284423828125,46.138980865478516,21.938621520996094,2650.1579360961914
269.5,49.19578552246094,70,48.78971862792969,46.1756706237793,21.95745849609375,2652.5705795288086
272.5,49.06191635131836,70,48.880638122558594,46.226707458496094,21.931987762451172,2655.3848304748535
275.5,49.029850006103516,70,48.91020584106445,46.52457046508789,21.93623924255371,2658.295280456543
278.5,49.30571365356445,70,48.961280822753906,46.53939437866211,22.0064697265625,2660.3781394958496
281.5,49.273502349853516,70,48.91094207763672,46.74646759033203,22.025287628173828,2662.557632446289
284.5,49.38634490966797,70,48.99840545654297,46.855682373046875,22.02574348449707,2664.398597717285
287.5,49.56426239013672,70,49.08568572998047,46.87407684326172,22.033370971679688,2665.705810546875
290.5,49.72063064575195,70,49.19854736328125,46.910804748535156,22.030168533325195,2666.543918609619
293.5,49.79353713989258,70,49.33671569824219,46.820556640625,22.03424835205078,2667.1633071899414
296.5,49.84823989868164,70,49.387794494628906,46.87526321411133,22.071365356445312,2667.6185874938965
299.5,49.95379638671875,70,49.36644744873047,47.024322509765625,22.06442642211914,2667.7571983337402
303.0,49.954246520996094,70,49.31977081298828,47.10453796386719,22.046485900878906,2667.894458770752
306.0,49.95830535888672,70,49.32019805908203,47.11221694946289,22.05796241760254,2668.019542694092
309.0,49.97673034667969,70,49.32775115966797,47.10889434814453,22.03619384765625,2668.0893516540527
312.0,50.14324951171875,70,49.39344787597656,47.080326080322266,22.007198333740234,2667.6596031188965
315.0,50.15449905395508,70,49.477264404296875,47.004615783691406,21.98188018798828,2667.1961059570312
318.0,50.25956344604492,70,49.58284378051758,46.95066452026367,22.015432357788086,2666.4174156188965
321.0,50.36819839477539,70,49.62311553955078,47.11421203613281,22.03790855407715,2665.3128204345703
324.0,50.491188049316406,70,49.68507385253906,47.02751541137695,22.067668914794922,2663.839256286621
327.0,50.36881637573242,70,49.65274429321289,47.219974517822266,22.053255081176758,2662.732807159424
330.0,50.553253173828125,70,49.725685119628906,47.187774658203125,22.06473159790039,2661.0730476379395
333.0,50.70507049560547,70,49.76222229003906,47.10829544067383,22.05030059814453,2658.957836151123
336.0,50.55757141113281,70,49.82429504394531,47.05796813964844,22.05074119567871,2657.2851219177246
339.0,50.572418212890625,70,49.86458969116211,47.05475616455078,22.051158905029297,2655.5678672790527
342.5,50.74258804321289,70,49.93407440185547,47.21125793457031,22.037052154541016,2653.340103149414
345.5,50.627567291259766,70,49.9997673034668,47.266075134277344,21.997018814086914,2651.4574012756348
348.5,50.68890380859375,70,50.09718704223633,47.19718933105469,22.030132293701172,2649.3906898498535
351.5,50.65336227416992,70,50.16267395019531,47.19410705566406,22.038043975830078,2647.4306030273438
354.5,50.61038589477539,70,50.199073791503906,47.306819915771484,22.09723663330078,2645.5994453430176
357.5,50.54224395751953,70,50.221126556396484,47.32536315917969,22.127092361450195,2643.972713470459
360.5,50.61846160888672,70,50.18189239501953,47.26417922973633,22.138586044311523,2642.117328643799
363.5,50.74140167236328,70,50.18936538696289,47.25719451904297,22.079986572265625,2639.893123626709
366.5,50.90046691894531,70,50.22576904296875,47.369903564453125,22.069272994995117,2637.191722869873
369.5,50.88657760620117,70,50.29486083984375,47.35957336425781,22.099260330200195,2634.5319900512695
372.5,50.60892868041992,70,50.23368835449219,47.69691848754883,22.04792022705078,2632.7052040100098
375.5,50.39646911621094,70,50.21967315673828,47.777095794677734,21.989471435546875,2631.515796661377
378.5,50.50515365600586,70,50.270633697509766,47.69416046142578,21.97521209716797,2630.0003356933594
381.5,50.563297271728516,70,50.28908920288086,47.59305953979492,21.9645938873291,2628.310443878174
385.0,50.585113525390625,70,50.249568939208984,47.58234786987305,21.95372772216797,2626.555103302002
388.0,50.625099182128906,70,50.24264907836914,47.66966247558594,22.005544662475586,2624.6798057556152
391.0,50.79871368408203,70,50.26112365722656,47.590335845947266,21.980228424072266,2622.283664703369
394.0,50.84574890136719,70,50.239601135253906,47.76449203491211,21.991397857666016,2619.7464179992676
397.0,51.03394317626953,70,50.25461196899414,47.82308578491211,21.977272033691406,2616.644588470459
400.0,51.001888275146484,70,50.258636474609375,47.74736404418945,21.962974548339844,2613.6389236450195
403.0,50.98759841918945,70,50.35980224609375,47.841773986816406,22.007278442382812,2610.676128387451
406.0,50.980682373046875,70,50.41423034667969,47.74418640136719,22.011262893676758,2607.7340812683105
409.0,50.980682373046875,70,50.45752716064453,47.76956558227539,22.051734924316406,2604.79203414917
412.0,50.99553298950195,70,50.5012321472168,47.9005012512207,22.070552825927734,2601.805435180664
415.0,50.89106750488281,70,50.519439697265625,48.02031326293945,22.06704330444336,2599.1322326660156
418.0,50.9168701171875,70,50.55967330932617,48.16950607299805,22.052879333496094,2596.381622314453
421.0,51.1766471862793,70,50.64265823364258,48.173133850097656,22.06391716003418,2592.8516807556152
424.0,51.29269790649414,70,50.63603591918945,48.28612518310547,22.08292579650879,2588.973587036133
427.5,51.4227180480957,70,50.67585754394531,48.344268798828125,22.08673858642578,2584.7054328918457
430.5,51.27149963378906,70,50.67617416381836,48.40259552001953,22.06866455078125,2580.8909339904785
433.5,51.217777252197266,70,50.73789978027344,48.35586166381836,22.058029174804688,2577.2376022338867
436.5,51.21448516845703,70,50.821205139160156,48.47582244873047,22.080427169799805,2573.5941467285156
439.5,51.30812072753906,70,50.82464599609375,48.595298767089844,22.083934783935547,2569.6697845458984
442.5,51.449283599853516,70,50.82148742675781,48.56311798095703,22.036561965942383,2565.321933746338
445.5,51.568477630615234,70,50.88294982910156,48.421852111816406,22.025657653808594,2560.616500854492
448.5,51.518680572509766,70,50.963043212890625,48.53495788574219,22.048458099365234,2556.060459136963
451.5,51.64167022705078,70,50.97779083251953,48.39750671386719,22.04510498046875,2551.1354484558105
454.5,51.57353210449219,70,50.96016311645508,48.39429473876953,22.06024169921875,2546.414852142334
457.5,51.4655876159668,70,51.03983688354492,48.41997528076172,22.12309455871582,2542.0180892944336
460.5,51.57052230834961,70,51.09425735473633,48.307884216308594,22.189626693725586,2537.3065223693848
464.0,51.822784423828125,70,51.14447021484375,48.04291534423828,22.145170211791992,2531.8381690979004
467.0,51.751033782958984,70,51.1593132019043,48.28623962402344,22.18606185913086,2526.5850677490234
470.0,51.769222259521484,70,51.13059997558594,48.39878463745117,22.153100967407227,2521.277400970459
473.0,51.97878646850586,70,51.2319221496582,48.11991500854492,22.157085418701172,2515.3410415649414
476.0,52.12712860107422,70,51.243160247802734,48.094947814941406,22.146465301513672,2508.9596557617188
479.0,52.131465911865234,70,51.31605529785156,48.320472717285156,22.125133514404297,2502.565258026123
482.0,52.099159240722656,70,51.287353515625,48.552677154541016,22.092193603515625,2496.267780303955
485.0,52.00896453857422,70,51.272926330566406,48.665069580078125,22.08851432800293,2490.2408866882324
488.0,51.75694274902344,70,51.15801239013672,48.71274948120117,22.052274703979492,2484.970058441162
491.0,51.58768081665039,70,51.042869567871094,48.963233947753906,22.026844024658203,2480.207015991211
494.0,51.688968658447266,70,51.007049560546875,48.94173812866211,22.02342987060547,2475.140110015869
497.5,51.783226013183594,70,51.054405212402344,48.94944381713867,22.001811981201172,2469.7904319763184
500.5,51.72564697265625,70,51.072593688964844,49.08736801147461,21.987247467041016,2464.6134910583496
503.5,51.754920959472656,70,51.1379508972168,49.16754150390625,21.958232879638672,2459.3487281799316
506.5,51.617820739746094,70,51.2028923034668,49.1747932434082,21.958232879638672,2454.4952659606934
509.5,51.56426239013672,70,51.29726791381836,49.10647201538086,21.951446533203125,2449.802478790283
512.5,51.784217834472656,70,51.40898895263672,48.809043884277344,21.93291664123535,2444.4498252868652
515.5,51.91455841064453,70,51.43830108642578,48.96539306640625,21.933374404907227,2438.7061500549316
518.5,52.0951042175293,70,51.43844223022461,48.820518493652344,21.95928192138672,2432.4208374023438
521.5,51.99840545654297,70,51.42472839355469,48.795860290527344,21.948970794677734,2426.425621032715
524.5,51.91181182861328,70,51.3633918762207,48.93000411987305,21.948970794677734,2420.690185546875
528.0,52.08512496948242,70,51.35990905761719,48.85399627685547,21.967498779296875,2414.4348106384277
531.0,52.176185607910156,70,51.400455474853516,48.75334548950195,21.98309326171875,2407.9062538146973
534.0,52.208656311035156,70,51.43653869628906,48.92012023925781,21.964696884155273,2401.280284881592
537.0,52.26683807373047,70,51.418949127197266,49.134483337402344,22.0019474029541,2394.4797706604004
540.0,52.24879455566406,70,51.469459533691406,49.130855560302734,21.990909576416016,2387.733386993408
543.0,52.256160736083984,70,51.548988342285156,49.040367126464844,21.950590133666992,2380.9649047851562
546.0,52.29627990722656,70,51.61797332763672,49.05530548095703,21.95838737487793,2374.0760650634766
549.0,52.24618148803711,70,51.58230209350586,49.048465728759766,21.977203369140625,2367.3375205993652
552.0,52.311248779296875,70,51.5607795715332,48.997833251953125,21.966297149658203,2360.4037742614746
555.0,52.253395080566406,70,51.643638610839844,48.91432189941406,21.940410614013672,2353.6435890197754
558.0,52.40537643432617,70,51.68738555908203,49.096046447753906,21.933509826660156,2346.427459716797
561.5,52.40579605102539,70,51.63728332519531,49.06383514404297,21.908172607421875,2339.2100715637207
