Time,Temp2,Temp3,Temp4
29.0,43.18226623535156,41.48549270629883,39.49986267089844
29.5,43.171390533447266,41.49274444580078,39.50350570678711
30.0,43.1534309387207,41.507415771484375,39.507320404052734
30.5,43.13530349731445,41.525543212890625,39.525535583496094
31.0,43.14628982543945,41.536529541015625,39.53293228149414
31.5,43.1390380859375,41.54378128051758,39.52928924560547
32.0,43.153690338134766,41.5656852722168,39.503936767578125
32.5,43.18632507324219,41.58018493652344,39.482078552246094
33.0,43.21183395385742,41.57669448852539,39.471282958984375
33.5,43.21561050415039,41.56596755981445,39.478721618652344
34.0,43.222862243652344,41.56596755981445,39.49329376220703
34.5,43.23390579223633,41.56976318359375,39.504390716552734
35.0,43.25566101074219,41.58063888549805,39.511680603027344
35.5,43.281150817871094,41.598880767822266,39.51179504394531
36.0,43.27405548095703,41.60628128051758,39.53015899658203
36.5,43.24156951904297,41.61005783081055,39.55945587158203
37.0,43.24882125854492,41.60643005371094,39.584957122802734
37.5,43.25257873535156,41.62106704711914,39.621524810791016
38.0,43.24895477294922,41.63557052612305,39.64338684082031
38.5,43.26725387573242,41.650238037109375,39.62533950805664
39.0,43.292762756347656,41.657623291015625,39.60725402832031
39.5,43.33626937866211,41.66849899291992,39.62547302246094
40.0,43.3690299987793,41.67588424682617,39.61467361450195
40.5,43.38716125488281,41.66500473022461,39.61467361450195
41.0,43.44169235229492,41.683284759521484,39.64032745361328
41.5,43.47432327270508,41.70503616333008,39.64761734008789
42.0,43.507102966308594,41.72331619262695,39.655052185058594
42.5,43.53265380859375,41.75973892211914,39.651580810546875
43.0,43.57978439331055,41.785118103027344,39.673439025878906
43.5,43.598026275634766,41.806983947753906,39.68812561035156
44.0,43.62340545654297,41.83599090576172,39.699058532714844
44.5,43.65980911254883,41.85064697265625,39.73564147949219
45.0,43.69259262084961,41.87617111206055,39.74307632446289
45.5,43.71084976196289,41.91618728637695,39.76506805419922
46.0,43.674766540527344,41.93448257446289,39.7615966796875
46.5,43.69651794433594,41.9489860534668,39.77981185913086
47.0,43.70389938354492,41.95274353027344,39.7872314453125
47.5,43.69664764404297,41.97449493408203,39.82001876831055
48.0,43.66777801513672,41.985504150390625,39.85658645629883
48.5,43.66777801513672,42.00000762939453,39.896663665771484
49.0,43.70040512084961,42.01813507080078,39.91123962402344
49.5,43.70780944824219,42.02191162109375,39.92231750488281
50.0,43.70795822143555,42.03293991088867,39.94797134399414
50.5,43.72608947753906,42.036563873291016,39.94797134399414
51.0,43.75163269042969,42.05485916137695,39.98093032836914
51.5,43.7697639465332,42.083866119384766,39.98822021484375
52.0,43.77349853515625,42.094852447509766,39.966468811035156
52.5,43.788002014160156,42.109352111816406,39.95553970336914
53.0,43.828033447265625,42.13125991821289,39.94840621948242
53.5,43.8571891784668,42.15316390991211,39.96312713623047
54.0,43.868064880371094,42.182167053222656,39.99227523803711
54.5,43.88632583618164,42.19680404663086,40.021453857421875
55.0,43.92983627319336,42.2113037109375,40.021453857421875
55.5,43.9697151184082,42.22218322753906,40.021453857421875
56.0,43.99163818359375,42.23322677612305,40.043373107910156
56.5,43.984519958496094,42.25149154663086,40.04350662231445
57.0,44.03540802001953,42.26974868774414,40.05451202392578
57.5,44.02830505371094,42.288021087646484,40.10541915893555
58.0,44.05368423461914,42.30252456665039,40.09091567993164
58.5,44.039180755615234,42.31340026855469,40.13079833984375
59.0,44.02845764160156,42.32442855834961,40.12369918823242
59.5,44.03588104248047,42.331851959228516,40.12749481201172
60.0,43.99973678588867,42.33921813964844,40.138484954833984
60.5,43.99973678588867,42.33921813964844,40.160240173339844
61.0,43.99626159667969,42.34299087524414,40.18939208984375
61.5,44.007137298583984,42.37199783325195,40.21839904785156
62.0,44.007266998291016,42.39750671386719,40.211280822753906
62.5,44.025394439697266,42.41926193237305,40.2076530456543
63.0,44.04004669189453,42.437538146972656,40.207801818847656
63.5,44.069053649902344,42.44478988647461,40.225929260253906
64.0,44.094600677490234,42.4594612121582,40.24422836303711
64.5,44.12371826171875,42.46682357788086,40.24433898925781
65.0,44.1527214050293,42.484954833984375,40.24796676635742
65.5,44.17100524902344,42.4959831237793,40.25174331665039
66.0,44.16752624511719,42.50338363647461,40.270023345947266
66.5,44.14562225341797,42.51048278808594,40.28074645996094
67.0,44.124019622802734,42.52151107788086,40.32078170776367
67.5,44.091522216796875,42.510765075683594,40.3064079284668
68.0,44.106170654296875,42.536293029785156,40.306556701660156
68.5,44.12067413330078,42.54716873168945,40.3101806640625
69.0,44.14604949951172,42.554420471191406,40.288429260253906
69.5,44.18244171142578,42.579933166503906,40.30669021606445
70.0,44.22249221801758,42.6054801940918,40.32136154174805
70.5,44.255123138427734,42.616355895996094,40.34311294555664
71.0,44.26976013183594,42.641868591308594,40.36862564086914
71.5,44.28803634643555,42.649269104003906,40.41590881347656
72.0,44.28093338012695,42.656673431396484,40.463191986083984
72.5,44.27730941772461,42.66754913330078,40.503074645996094
73.0,44.28104782104492,42.67491149902344,40.5031852722168
73.5,44.30642318725586,42.69666290283203,40.506813049316406
74.0,44.32472610473633,42.718589782714844,40.51423263549805
74.5,44.34300231933594,42.71148681640625,40.54701232910156
75.0,44.375762939453125,42.7188720703125,40.54714584350586
75.5,44.41217041015625,42.733524322509766,40.55091857910156
76.0,44.44117736816406,42.73714828491211,40.543670654296875
76.5,44.463043212890625,42.74088668823242,40.52928161621094
77.0,44.48842239379883,42.751766204833984,40.522029876708984
77.5,44.49946594238281,42.773685455322266,40.507694244384766
78.0,44.52136993408203,42.79559326171875,40.493343353271484
78.5,44.53587341308594,42.80646896362305,40.478843688964844
79.0,44.56865310668945,42.82474136352539,40.46086120605469
79.5,44.60143280029297,42.84302520751953,40.46826171875
80.0,44.62681198120117,42.868404388427734,40.4936408996582
80.5,44.64142608642578,42.89389419555664,40.50463104248047
81.0,44.67060470581055,42.92306900024414,40.53380584716797
81.5,44.69235610961914,42.95207214355469,40.52655792236328
82.0,44.66712951660156,42.97035217285156,40.584716796875
82.5,44.66350173950195,42.973976135253906,40.6318473815918
83.0,44.6563835144043,42.99223709106445,40.7081184387207
83.5,44.663631439208984,43.01398849487305,40.751625061035156
84.0,44.678287506103516,43.01776885986328,40.78078079223633
84.5,44.692955017089844,43.03243637084961,40.80632781982422
85.0,44.70757293701172,43.03980255126953,40.82819366455078
85.5,44.736576080322266,43.03980255126953,40.85719680786133
86.0,44.74760437011719,43.0435791015625,40.84284591674805
86.5,44.787635803222656,43.058231353759766,40.86112594604492
87.0,44.787635803222656,43.06910705566406,40.85750198364258
87.5,44.8167724609375,43.080116271972656,40.85763168334961
88.0,44.8784065246582,43.0728645324707,40.87575912475586
88.5,44.827816009521484,43.07666015625,40.868675231933594
89.0,44.80982208251953,43.09491729736328,40.90143966674805
89.5,44.79182434082031,43.102298736572266,40.937828063964844
90.0,44.76644515991211,43.105926513671875,40.95957946777344
90.5,44.71946334838867,43.124202728271484,40.96697998046875
91.0,44.766597747802734,43.1314582824707,41.01049041748047
91.5,44.784873962402344,43.156986236572266,41.039642333984375
92.0,44.795921325683594,43.17165756225586,41.032562255859375
92.5,44.8105354309082,43.164520263671875,41.01816940307617
93.0,44.8322868347168,43.16814422607422,41.010921478271484
93.5,44.83243942260742,43.17192077636719,41.043701171875
94.0,44.83243942260742,43.182796478271484,41.0545768737793
94.5,44.84346389770508,43.18657302856445,41.06197738647461
95.0,44.854339599609375,43.201072692871094,41.08373260498047
95.5,44.86897659301758,43.2157096862793,41.098365783691406
96.0,44.872772216796875,43.234004974365234,41.1239128112793
96.5,44.88740539550781,43.259517669677734,41.1639289855957
97.0,44.90553283691406,43.27402114868164,41.21468734741211
97.5,44.91291809082031,43.29590606689453,41.258323669433594
98.0,44.9455451965332,43.31040573120117,41.312705993652344
98.5,44.94947052001953,43.31795883178711,41.327510833740234
99.0,44.974849700927734,43.336082458496094,41.345638275146484
99.5,45.02574157714844,43.354347229003906,41.36752700805664
100.0,45.03675079345703,43.387107849121094,41.38941192626953
100.5,45.05125427246094,43.40523910522461,41.396663665771484
101.0,45.07663345336914,43.41249084472656,41.40391159057617
101.5,45.12393569946289,43.4307861328125,41.404083251953125
102.0,45.14931106567383,43.4561653137207,41.37507629394531
102.5,45.17844772338867,43.459922790527344,41.37883377075195
103.0,45.185848236083984,43.474571228027344,41.37535858154297
103.5,45.185848236083984,43.47819900512695,41.37898635864258
104.0,45.17523956298828,43.47846221923828,41.36111831665039
104.5,45.17161178588867,43.485713958740234,41.37199783325195
105.0,45.186283111572266,43.48950958251953,41.37941360473633
105.5,45.21181106567383,43.496910095214844,41.39406967163086
106.0,45.21543884277344,43.52228927612305,41.43032455444336
106.5,45.23371505737305,43.544193267822266,41.43772888183594
107.0,45.24821853637695,43.54781723022461,41.45222854614258
107.5,45.248348236083984,43.56245040893555,41.466861724853516
108.0,45.25214385986328,43.56987380981445,41.463409423828125
108.5,45.21239471435547,43.57362747192383,41.47803497314453
109.0,45.21239471435547,43.59900665283203,41.52517318725586
109.5,45.22340393066406,43.613643646240234,41.5289306640625
110.0,45.230804443359375,43.6282958984375,41.539955139160156
110.5,45.22718048095703,43.631919860839844,41.561710357666016
111.0,45.23820495605469,43.64657211303711,41.525604248046875
111.5,45.252708435058594,43.65745162963867,41.492977142333984
112.0,45.256500244140625,43.672122955322266,41.50764465332031
112.5,45.2602424621582,43.70124053955078,41.52951431274414
113.0,45.26039123535156,43.71588897705078,41.52603530883789
113.5,45.278648376464844,43.71965026855469,41.53704833984375
114.0,45.30403137207031,43.74140167236328,41.56604766845703
114.5,45.311431884765625,43.7633056640625,41.602455139160156
115.0,45.30780792236328,43.77055740356445,41.63871383666992
115.5,45.318851470947266,43.7671012878418,41.67513656616211
116.0,45.34434127807617,43.77083969116211,41.67525100708008
116.5,45.38785171508789,43.77446365356445,41.682498931884766
117.0,45.43513488769531,43.77098846435547,41.708030700683594
117.5,45.475162506103516,43.785640716552734,41.700927734375
118.0,45.50432205200195,43.79304504394531,41.67570114135742
118.5,45.5333251953125,43.81117248535156,41.664825439453125
119.0,45.56975173950195,43.8185920715332,41.62873840332031
119.5,45.54085922241211,43.82958221435547,41.61797332763672
120.0,45.60249328613281,43.84408187866211,41.614349365234375
120.5,45.595394134521484,43.85511016845703,41.60362243652344
121.0,45.620906829833984,43.873374938964844,41.60013198852539
121.5,45.657310485839844,43.888023376464844,41.61115646362305
122.0,45.73344802856445,43.89889907836914,41.6292839050293
122.5,45.740867614746094,43.9026985168457,41.61857986450195
123.0,45.77361297607422,43.9136848449707,41.59330749511719
123.5,45.81364059448242,43.921085357666016,41.564453125
124.0,45.84989929199219,43.94283676147461,41.56808090209961
124.5,45.90080642700195,43.95024108886719,41.57185745239258
125.0,45.90456771850586,43.95762634277344,41.586490631103516
125.5,45.951698303222656,43.95037841796875,41.61186981201172
126.0,45.96636962890625,43.96141815185547,41.64104461669922
126.5,45.96649932861328,43.96880340576172,41.68468475341797
127.0,45.973751068115234,43.98330307006836,41.73906707763672
127.5,45.94865417480469,43.99446105957031,41.77922821044922
128.0,45.95590591430664,44.00533676147461,41.81910705566406
128.5,45.977657318115234,44.03071594238281,41.82636260986328
129.0,45.9923095703125,44.041744232177734,41.833763122558594
129.5,45.95983123779297,44.06002426147461,41.862918853759766
130.0,45.95983123779297,44.06727600097656,41.884674072265625
130.5,45.95269012451172,44.085514068603516,41.895660400390625
131.0,45.978240966796875,44.100189208984375,41.91395950317383
131.5,45.9892692565918,44.11121368408203,41.928611755371094
132.0,46.00739669799805,44.122093200683594,41.95036697387695
132.5,46.022029876708984,44.13672637939453,41.95774841308594
133.0,46.02580642700195,44.14775466918945,41.95427322387695
133.5,46.029541015625,44.1623649597168,41.9580078125
134.0,46.05129623413086,44.187744140625,41.97613525390625
134.5,46.02971267700195,44.2060432434082,41.99443435668945
135.0,46.04799270629883,44.21706771850586,41.99821090698242
135.5,46.06249237060547,44.22069549560547,41.987335205078125
136.0,46.06626892089844,44.2353515625,41.98386001586914
136.5,46.07727813720703,44.24998474121094,42.00212097167969
137.0,46.106414794921875,44.25736618041992,42.00950241088867
137.5,46.15354919433594,44.282745361328125,42.00587463378906
138.0,46.18272399902344,44.30466842651367,41.99879455566406
138.5,46.21897888183594,44.308292388916016,42.006046295166016
139.0,46.24086380004883,44.32292938232422,42.013427734375
139.5,46.26276779174805,44.337581634521484,42.013580322265625
140.0,46.262916564941406,44.36673355102539,42.02098083496094
140.5,46.2737922668457,44.384864807128906,42.053611755371094
141.0,46.25594711303711,44.41777420043945,42.05026626586914
141.5,46.25594711303711,44.432273864746094,42.03938674926758
142.0,46.26697540283203,44.45055389404297,42.0395393371582
142.5,46.29612731933594,44.46158218383789,42.014312744140625
143.0,46.32889175415039,44.472591400146484,41.98906326293945
143.5,46.36151885986328,44.472591400146484,41.96731185913086
144.0,46.397911071777344,44.46909713745117,41.974693298339844
144.5,46.41966247558594,44.48360061645508,41.98556900024414
145.0,46.45621871948242,44.505653381347656,41.96773910522461
145.5,46.477970123291016,44.51290512084961,41.96049118041992
146.0,46.47812271118164,44.527557373046875,41.94251251220703
146.5,46.47087097167969,44.53843688964844,41.94614028930664
147.0,46.48552322387695,44.54220962524414,41.942665100097656
147.5,46.49288558959961,44.55682373046875,41.96452713012695
148.0,46.48580551147461,44.56061935424805,41.99732971191406
148.5,46.47130584716797,44.57149887084961,42.040836334228516
149.0,46.47507858276367,44.57889938354492,42.05548858642578
149.5,46.482330322265625,44.57889938354492,42.102622985839844
150.0,46.478858947753906,44.582672119140625,42.12090301513672
150.5,46.449981689453125,44.59368133544922,42.171791076660156
151.0,46.43198776245117,44.60106658935547,42.22993469238281
151.5,46.41402816772461,44.61573791503906,42.28085708618164
152.0,46.388648986816406,44.62298583984375,42.34974670410156
152.5,46.37427520751953,44.63037109375,42.41513442993164
153.0,46.38893127441406,44.630523681640625,42.47692108154297
153.5,46.36732482910156,44.63792419433594,42.51695251464844
154.0,46.37106704711914,44.64166259765625,42.535194396972656
154.5,46.396446228027344,44.645286560058594,42.54244613647461
155.0,46.400238037109375,44.64183044433594,42.52811050415039
155.5,46.43301773071289,44.645606994628906,42.56089401245117
156.0,46.35701370239258,44.660240173339844,42.60453414916992
156.5,46.34991455078125,44.67489242553711,42.644561767578125
157.0,46.35716247558594,44.685768127441406,42.65906524658203
157.5,46.39341735839844,44.71477508544922,42.666316986083984
158.0,46.41908264160156,44.73680877685547,42.68109893798828
158.5,46.440834045410156,44.74043273925781,42.6992301940918
159.0,46.45186233520508,44.74420928955078,42.67037582397461
159.5,46.498992919921875,44.76959228515625,42.65950012207031
160.0,46.524658203125,44.78437423706055,42.652530670166016
160.5,46.557289123535156,44.806129455566406,42.64165496826172
161.0,46.593692779541016,44.81715393066406,42.64180374145508
161.5,46.62282943725586,44.831787109375,42.63105392456055
162.0,46.626625061035156,44.8500862121582,42.616722106933594
162.5,46.65200424194336,44.86458969116211,42.6203498840332
163.0,46.666786193847656,44.88662338256836,42.613380432128906
163.5,46.69956588745117,44.89402389526367,42.60628128051758
164.0,46.732200622558594,44.89402389526367,42.60628128051758
164.5,46.7576904296875,44.90501403808594,42.613643646240234
165.0,46.7759895324707,44.923316955566406,42.588436126708984
165.5,46.765113830566406,44.94144058227539,42.57756042480469
166.0,46.77251052856445,44.94521713256836,42.548702239990234
166.5,46.7653923034668,44.930843353271484,42.54158020019531
167.0,46.729286193847656,44.923744201660156,42.54173278808594
167.5,46.71489715576172,44.92385482788086,42.53822326660156
168.0,46.71489715576172,44.93111038208008,42.54547119140625
168.5,46.707645416259766,44.93111038208008,42.52734375
169.0,46.707969665527344,44.94955825805664,42.50953674316406
169.5,46.71536636352539,44.96057891845703,42.480682373046875
170.0,46.70811462402344,44.971458435058594,42.462554931640625
170.5,46.70112991333008,44.97172164916992,42.44831466674805
171.0,46.79539108276367,44.97534942626953,42.47006607055664
171.5,46.755680084228516,45.00089645385742,42.48111343383789
172.0,46.79208755493164,45.011924743652344,42.477638244628906
172.5,46.82109069824219,45.02280044555664,42.4740104675293
173.0,46.853721618652344,45.008296966552734,42.48488998413086
173.5,46.90838623046875,45.015830993652344,42.49604797363281
174.0,46.94475555419922,45.03407287597656,42.48891067504883
174.5,46.97013473510742,45.02682113647461,42.47440719604492
175.0,46.98843002319336,45.0269889831543,42.470951080322266
175.5,47.01758575439453,45.05614471435547,42.50373077392578
176.0,47.03571319580078,45.05976867675781,42.50735855102539
176.5,47.02874755859375,45.078182220458984,42.51126480102539
177.0,47.02891540527344,45.10735321044922,42.53681564331055
177.5,47.025421142578125,45.11836242675781,42.587703704833984
178.0,47.007293701171875,45.11111068725586,42.61670684814453
178.5,47.03280258178711,45.129371643066406,42.65671920776367
179.0,47.06195831298828,45.144020080566406,42.67499542236328
179.5,47.069210052490234,45.16215133666992,42.6822509765625
180.0,47.0584831237793,45.16592788696289,42.718658447265625
180.5,47.06573486328125,45.16592788696289,42.75853729248047
181.0,47.06239318847656,45.151710510253906,42.780574798583984
181.5,47.0768928527832,45.1625862121582,42.76969909667969
182.0,47.106048583984375,45.17361068725586,42.780723571777344
182.5,47.10257339477539,45.18101119995117,42.788124084472656
183.0,47.11357879638672,45.18839645385742,42.7918815612793
183.5,47.12445831298828,45.18839645385742,42.820884704589844
184.0,47.11375045776367,45.2103157043457,42.82830810546875
184.5,47.102874755859375,45.217567443847656,42.83555603027344
185.0,47.11025619506836,45.21044921875,42.81393814086914
185.5,47.12489318847656,45.21783447265625,42.81044387817383
186.0,47.164920806884766,45.21798324584961,42.79246520996094
186.5,47.186676025390625,45.22523498535156,42.78883743286133
187.0,47.17607879638672,45.24001693725586,42.78186798095703
187.5,47.14345169067383,45.24726867675781,42.792747497558594
188.0,47.13270568847656,45.2437744140625,42.78562545776367
188.5,47.15462875366211,45.26569747924805,42.78942108154297
189.0,47.18000793457031,45.29107666015625,42.79304504394531
189.5,47.20566940307617,45.29861068725586,42.80058288574219
190.0,47.227420806884766,45.29861068725586,42.771575927734375
190.5,47.24917221069336,45.32036209106445,42.771575927734375
191.0,47.26382827758789,45.31688690185547,42.771728515625
191.5,47.28569412231445,45.327880859375,42.7718391418457
192.0,47.30398941040039,45.34617614746094,42.77200698852539
192.5,47.31501770019531,45.34270095825195,42.78303527832031
193.0,47.340396881103516,45.36445236206055,42.786659240722656
193.5,47.34779739379883,45.35735321044922,42.77956008911133
194.0,47.362300872802734,45.37548065185547,42.80131530761719
194.5,47.34067916870117,45.38286209106445,42.830448150634766
195.0,47.35893630981445,45.40837097167969,42.85958480834961
195.5,47.36256408691406,45.422874450683594,42.89946746826172
196.0,47.36286544799805,45.42317199707031,42.91789627075195
196.5,47.3701171875,45.42317199707031,42.9468994140625
197.0,47.37751770019531,45.41244888305664,42.965179443359375
197.5,47.388545989990234,45.41984939575195,42.968955993652344
198.0,47.41403579711914,45.41633987426758,42.99444580078125
198.5,47.4287109375,45.43463897705078,43.01637268066406
199.0,47.4649658203125,45.44551467895508,43.041751861572266
199.5,47.48324203491211,45.456539154052734,43.08903121948242
200.0,47.472496032714844,45.47117233276367,43.096412658691406
200.5,47.465396881103516,45.47857666015625,43.10744094848633
201.0,47.47627258300781,45.48582458496094,43.100189208984375
201.5,47.490909576416016,45.49320983886719,43.09669876098633
202.0,47.567195892333984,45.496986389160156,43.10047149658203
202.5,47.530941009521484,45.50786209106445,43.08597183227539
203.0,47.53834533691406,45.51526641845703,43.09699630737305
203.5,47.556617736816406,45.519039154052734,43.07902145385742
204.0,47.560245513916016,45.522666931152344,43.08989715576172
204.5,47.596500396728516,45.52629089355469,43.12615203857422
205.0,47.57127380371094,45.52644348144531,43.1335563659668
205.5,47.5677604675293,45.51205062866211,43.166297912597656
206.0,47.578636169433594,45.51567840576172,43.1953010559082
206.5,47.57518005371094,45.51947021484375,43.18096923828125
207.0,47.560829162597656,45.53049850463867,43.18111801147461
207.5,47.56821060180664,45.53425598144531,43.21025466918945
208.0,47.56111145019531,45.541656494140625,43.23215866088867
208.5,47.561222076416016,45.5562744140625,43.22502136230469
209.0,47.5360107421875,45.563690185546875,43.22518539428711
209.5,47.53615951538086,45.5747184753418,43.225337982177734
210.0,47.52528381347656,45.578346252441406,43.21808624267578
210.5,47.55806350708008,45.614749908447266,43.21461486816406
211.0,47.57632827758789,45.63301467895508,43.225624084472656
211.5,47.565582275390625,45.6548957824707,43.236629486083984
212.0,47.59821319580078,45.680274963378906,43.25113296508789
212.5,47.605628967285156,45.68769454956055,43.26942825317383
213.0,47.62390899658203,45.709598541259766,43.265953063964844
213.5,47.63854217529297,45.72423553466797,43.25883483886719
214.0,47.66029357910156,45.74598693847656,43.27696228027344
214.5,47.656822204589844,45.77513885498047,43.28436279296875
215.0,47.6531982421875,45.793270111083984,43.262611389160156
215.5,47.64605712890625,45.81150817871094,43.28447723388672
216.0,47.63533020019531,45.833412170410156,43.2918815612793
216.5,47.64983367919922,45.82616424560547,43.28825378417969
217.0,47.67915725708008,45.826480865478516,43.29944610595703
217.5,47.711788177490234,45.826480865478516,43.324825286865234
218.0,47.72279357910156,45.833866119384766,43.31770706176758
218.5,47.72292709350586,45.83037185668945,43.30696487426758
219.0,47.73018264770508,45.837623596191406,43.32509231567383
219.5,47.741188049316406,45.84137725830078,43.29621887207031
220.0,47.76311111450195,45.8524284362793,43.28913879394531
220.5,47.77761459350586,45.87417984008789,43.310890197753906
221.0,47.78138732910156,45.87432861328125,43.329166412353516
221.5,47.796043395996094,45.878108978271484,43.33294677734375
222.0,47.7742919921875,45.88173294067383,43.347450256347656
222.5,47.781654357910156,45.89634704589844,43.38381576538086
223.0,47.78542709350586,45.918251037597656,43.40571975708008
223.5,47.778343200683594,45.9256706237793,43.39501190185547
224.0,47.7819709777832,45.9401741027832,43.384132385253906
224.5,47.77847671508789,45.93305206298828,43.32988357543945
225.0,47.78225326538086,45.94045639038086,43.30827713012695
225.5,47.800533294677734,45.94423294067383,43.29030227661133
226.0,47.81503677368164,45.94786071777344,43.29030227661133
226.5,47.851402282714844,45.95884704589844,43.30491638183594
227.0,47.88057327270508,45.96989059448242,43.29420852661133
227.5,47.906105041503906,45.980918884277344,43.30160903930664
228.0,47.924232482910156,45.97366714477539,43.254478454589844
228.5,47.93888473510742,45.991943359375,43.2183723449707
229.0,47.95714569091797,45.9920768737793,43.1931266784668
229.5,47.975276947021484,46.02108383178711,43.185874938964844
230.0,47.98628234863281,46.04296875,43.189632415771484
230.5,47.99370193481445,46.0467643737793,43.193424224853516
231.0,47.982826232910156,46.072139739990234,43.22605514526367
231.5,47.990203857421875,46.079524993896484,43.26606750488281
232.0,47.99398422241211,46.08329772949219,43.26984405517578
232.5,48.00501251220703,46.0798225402832,43.2808723449707
233.0,48.02313995361328,46.09432601928711,43.29899978637695
233.5,48.063133239746094,46.11256790161133,43.320865631103516
234.0,48.05242919921875,46.13086700439453,43.34278869628906
234.5,48.11058807373047,46.14189147949219,43.37556838989258
235.0,48.14321517944336,46.156394958496094,43.41182327270508
235.5,48.16874694824219,46.16017150878906,43.437355041503906
236.0,48.20875549316406,46.17117691040039,43.46649169921875
236.5,48.21238327026367,46.178428649902344,43.4954948425293
237.0,48.27415084838867,46.182186126708984,43.495628356933594
237.5,48.29227828979492,46.20756530761719,43.49925231933594
238.0,48.328704833984375,46.225860595703125,43.51392364501953
238.5,48.33971405029297,46.236873626708984,43.546688079833984
239.0,48.336238861083984,46.237022399902344,43.583091735839844
239.5,48.354366302490234,46.22251892089844,43.63385009765625
240.0,48.36177062988281,46.229923248291016,43.63037872314453
240.5,48.3943977355957,46.23354721069336,43.634002685546875
241.0,48.41988754272461,46.25178909301758,43.64136505126953
241.5,48.42713928222656,46.259037017822266,43.64136505126953
242.0,48.43818283081055,46.273712158203125,43.598026275634766
242.5,48.46733856201172,46.288360595703125,43.59455108642578
243.0,48.481842041015625,46.30649185180664,43.57279968261719
243.5,48.49285125732422,46.30662536621094,43.57655715942383
244.0,48.503883361816406,46.31402587890625,43.5694580078125
244.5,48.5147590637207,46.3321533203125,43.56583023071289
245.0,48.514923095703125,46.343196868896484,43.51524353027344
245.5,48.52942657470703,46.364952087402344,43.504364013671875
246.0,48.544044494628906,46.37956619262695,43.50810241699219
246.5,48.56594467163086,46.39421844482422,43.51187515258789
247.0,48.580596923828125,46.394371032714844,43.508399963378906
247.5,48.602352142333984,46.394371032714844,43.512027740478516
248.0,48.61698913574219,46.398128509521484,43.49403381347656
248.5,48.642364501953125,46.40538024902344,43.49040603637695
249.0,48.66062545776367,46.42000961303711,43.490535736083984
